top Temperature,top Pressure,reflux flow,flow to next process,6th tray Temperature,bottom Temperature 1,bottom Temperature 2,PT,dT,dT2,Refux Ratio,Log_top_T,reflux_times_Ttray6,T_all_avg,C4 content
0.39891704,0.69841245,0.73599771,0.37189918,0.55694923,0.3405114,0.31123296,0.489768492,0.454701138,0.440351226,0.711796016,0.448547157,0.560445531,0.409260007,0.25666737
0.36230183,0.63904693,0.62837866,0.37155439,0.52989169,0.35014945,0.2865065,0.40700483,0.420269377,0.397077992,0.607868557,0.410613174,0.468255772,0.3850638,0.2778232
0.32568725,0.69042423,0.66160776,0.37120987,0.51785458,0.32782498,0.28002374,0.395287484,0.380792596,0.362950213,0.640173873,0.372087273,0.47771144,0.361267654,0.29803373
0.28907204,0.68253329,0.57567182,0.37086507,0.46970484,0.33366822,0.29357244,0.346837629,0.349055003,0.320734309,0.557162074,0.33294932,0.385841718,0.341184419,0.31799092
0.25245683,0.66377077,0.56807195,0.37052028,0.45711837,0.41346885,0.35212204,0.294578829,0.307475273,0.264294434,0.549944883,0.293180256,0.371391743,0.368571735,0.33267076
0.22865109,0.70830376,0.59626644,0.37017576,0.4445306,0.44234543,0.40946187,0.284701074,0.280908211,0.234580078,0.577384834,0.266975696,0.376282389,0.383877823,0.34370334
0.21998382,0.72633218,0.70015616,0.36983096,0.42779377,0.46974477,0.41661807,0.280880964,0.27342811,0.221480732,0.678155397,0.257365492,0.413801506,0.386689236,0.35156032
0.22378068,0.72682011,0.68875175,0.36948617,0.40405469,0.43331768,0.37958219,0.285920837,0.282850186,0.231029408,0.6672773,0.261580032,0.385688589,0.357994238,0.35814292
0.25772346,0.67472933,0.68590295,0.36914137,0.40786598,0.48558597,0.3955348,0.305689009,0.324870699,0.256710302,0.664684671,0.298940165,0.388083381,0.390550796,0.37282265
0.25909338,0.66199151,0.68781481,0.36879685,0.42317554,0.49059825,0.45824134,0.30151229,0.323084222,0.257207035,0.666705153,0.300436192,0.403655791,0.416478788,0.38969288
0.26046394,0.66039357,0.68911125,0.36845205,0.4384851,0.48718839,0.45824134,0.302375587,0.321336561,0.259160466,0.668130106,0.301932009,0.418993254,0.420555543,0.4152695
0.26183386,0.64049745,0.63994383,0.36810726,0.44374337,0.45491291,0.41965203,0.294808157,0.321850145,0.26630293,0.620616038,0.303426223,0.398955926,0.400821425,0.43532045
0.26320442,0.64955146,0.6318141,0.36776246,0.44039995,0.47250833,0.4368335,0.300540513,0.324285839,0.264498097,0.612886309,0.304920229,0.391846228,0.410899147,0.46327553
0.26457434,0.68216477,0.59240473,0.36741794,0.43705653,0.42142466,0.38282617,0.317273128,0.326732077,0.275429852,0.574802344,0.306412633,0.368566091,0.378007874,0.48667253
0.2659449,0.64464266,0.54652504,0.36707315,0.40519808,0.38866876,0.34956365,0.301374839,0.335870625,0.283387137,0.530419641,0.307904831,0.319279772,0.348360182,0.50918378
0.26731546,0.67233685,0.50993301,0.36672835,0.36916166,0.38866876,0.35509525,0.315941935,0.346487245,0.284847587,0.495030787,0.309396128,0.274244507,0.339409849,0.53152195
0.26868538,0.64640276,0.50206802,0.36638355,0.33312656,0.35387697,0.35035859,0.305311751,0.357676625,0.293664851,0.487518634,0.310885827,0.244249617,0.316616833,0.54920996
0.23522659,0.69269289,0.50918484,0.36603903,0.29906676,0.35387697,0.33319621,0.286433246,0.321345962,0.257095423,0.494553914,0.274241661,0.221988651,0.290602002,0.56361341
0.23258978,0.6702893,0.45476527,0.36569424,0.27530139,0.31660016,0.32593761,0.274062236,0.32366497,0.261411,0.44180955,0.271330542,0.185393519,0.268809273,0.57942772
0.28264981,0.64904879,0.36707669,0.36534944,0.29019434,0.32948844,0.31916674,0.322494509,0.388786762,0.314594602,0.356709172,0.326020124,0.161894093,0.290642799,0.59040295
0.28795461,0.66440464,0.37441336,0.36500492,0.3050886,0.3936388,0.35755992,0.336320217,0.391563267,0.30574611,0.36393046,0.331745079,0.173262885,0.328350539,0.60182875
0.29326003,0.69772552,0.38180489,0.36466013,0.31998286,0.39068745,0.36663577,0.359694473,0.394277947,0.312040146,0.371208805,0.337457443,0.184941925,0.336437587,0.60614603
0.29856546,0.69145611,0.37828389,0.36431533,0.33487581,0.38695836,0.37727374,0.362911278,0.39693245,0.318539486,0.367878471,0.343156617,0.192009314,0.344765206,0.60922149
0.30387025,0.65349177,0.37658996,0.36397054,0.34977007,0.40585575,0.40603391,0.349079695,0.399527146,0.31984131,0.366323714,0.348841966,0.199797127,0.365611427,0.6084215
0.30917568,0.69002474,0.37969927,0.36362602,0.36547916,0.43448821,0.42086006,0.375030224,0.401826109,0.318930075,0.369441576,0.354514924,0.210345953,0.38541821,0.60852377
0.31163505,0.65781535,0.38103831,0.36328122,0.38152864,0.42111794,0.42516628,0.360368302,0.400317254,0.324491488,0.37083821,0.357140244,0.220318696,0.388319746,0.60062244
0.31397995,0.67239876,0.37652358,0.36293642,0.39754789,0.43918439,0.40266843,0.37112918,0.398706321,0.322829051,0.36653704,0.35964077,0.227206324,0.392600024,0.59033989
0.31632421,0.6617247,0.38703863,0.36259163,0.41345938,0.43286857,0.42318934,0.367964618,0.397161373,0.326672976,0.376868538,0.362138082,0.242192479,0.402572315,0.57155544
0.3186691,0.65553637,0.36902807,0.36224711,0.42936955,0.45639328,0.45114763,0.367225667,0.395651969,0.323778809,0.359422113,0.364633538,0.241157217,0.423996537,0.56141898
0.32101336,0.68290182,0.37729017,0.36190231,0.44527972,0.4778821,0.45563609,0.385369784,0.394175024,0.321418191,0.367562181,0.367125802,0.25511739,0.437584955,0.54567484
0.2639727,0.67859741,0.3817953,0.36155752,0.46118989,0.519093,0.4963707,0.314896254,0.320604977,0.25713535,0.372045341,0.305757312,0.267088191,0.450123733,0.52133343
0.27939227,0.68013049,0.38155589,0.361213,0.48304304,0.48818209,0.50461517,0.334043414,0.334332453,0.277808447,0.37190615,0.322497981,0.279651241,0.454610927,0.50004439
0.29481185,0.67403945,0.37986464,0.3608682,0.51491726,0.50806222,0.49732011,0.349322479,0.345361503,0.28927627,0.370351484,0.339125795,0.296999756,0.473006307,0.47774056
0.31023079,0.68661069,0.38040409,0.3605234,0.5467928,0.5127005,0.56549925,0.374448195,0.355934972,0.303472318,0.370971416,0.355641571,0.315853163,0.50990587,0.46538183
0.32565036,0.67630958,0.37740374,0.36017861,0.57728444,0.54544857,0.57378364,0.387162588,0.36640336,0.311805764,0.36813876,0.372048152,0.331208011,0.536615825,0.45269976
0.3410693,0.67668106,0.37796237,0.43662965,0.60757238,0.57708715,0.57927185,0.405716746,0.376521689,0.320017752,0.34906397,0.388345648,0.332474252,0.562063147,0.44358935
0.35648888,0.67730756,0.45590095,0.47649779,0.63512276,0.58153921,0.58475832,0.424451618,0.386913183,0.333544019,0.409674547,0.404536826,0.400418308,0.578317159,0.43628866
0.36644594,0.69816038,0.53941436,0.47910199,0.59654592,0.57267264,0.55911369,0.449739876,0.407330006,0.344793219,0.483866626,0.41493594,0.434573465,0.558922697,0.42800665
0.33816664,0.66541441,0.52779816,0.48170647,0.59617399,0.50538472,0.52613756,0.395566265,0.375983197,0.332407177,0.472614433,0.385285815,0.425595136,0.519318649,0.42006501
0.31290831,0.68517786,0.53042327,0.48431096,0.59580337,0.52231977,0.52984497,0.37689181,0.347981073,0.304157369,0.474131665,0.358498322,0.42650709,0.51778675,0.41195069
0.30879536,0.68083069,0.52379065,0.48691544,0.59543144,0.55053127,0.52457719,0.369578053,0.343487173,0.294698123,0.467382833,0.354108691,0.421003136,0.523457488,0.4050818
0.30468241,0.67419865,0.51673752,0.48951992,0.59505952,0.54421545,0.53824912,0.361103371,0.338991175,0.291962197,0.460283034,0.349711234,0.415212224,0.524339562,0.39805099
0.3005701,0.66531859,0.52730935,0.49212412,0.5946889,0.55231523,0.54149831,0.351537546,0.33449352,0.286518713,0.468880107,0.345306608,0.421640387,0.526448877,0.38957129
0.29645715,0.6507396,0.52346683,0.4947286,0.59431697,0.55516955,0.53874205,0.339129405,0.329993332,0.282079366,0.464652319,0.340893415,0.418094393,0.525101202,0.38058702
0.29234484,0.69119224,0.52877615,0.49733308,0.59394504,0.57555044,0.55172665,0.355214405,0.325491757,0.274568212,0.468548687,0.336472999,0.420856121,0.533973808,0.37025954
0.2882319,0.68139233,0.53212641,0.49993756,0.59357443,0.51843106,0.51704435,0.345251495,0.320987112,0.280888591,0.470698614,0.332043966,0.422257898,0.504394033,0.36674811
0.28411895,0.64992441,0.52947636,0.50254177,0.59289234,0.54119055,0.50264864,0.324608085,0.316542247,0.272791603,0.467542728,0.327606955,0.419331641,0.505490386,0.36789927
0.28000664,0.6300961,0.53158696,0.50514625,0.58453378,0.54895701,0.52970612,0.310149728,0.313606266,0.267495265,0.468594195,0.32316264,0.414222228,0.51235747,0.37385677
0.27589369,0.65931452,0.52544468,0.50775073,0.57617522,0.56448837,0.57569115,0.319764826,0.310638426,0.260949556,0.462379678,0.318709608,0.403618266,0.527424542,0.38344107
0.27178138,0.66216841,0.52948326,0.51035521,0.56781667,0.53330047,0.52016857,0.316362093,0.307639662,0.26228869,0.465130076,0.314249215,0.399806514,0.496955054,0.39369464
0.26766844,0.67304295,0.5286058,0.51295969,0.55743024,0.50596842,0.48069233,0.316691371,0.305004656,0.263007684,0.463559892,0.309780057,0.391348389,0.471976537,0.40850516
0.26355549,0.69059523,0.5317765,0.51556389,0.54362286,0.48843716,0.46219695,0.319957227,0.303004285,0.262016534,0.465539117,0.305302774,0.383062071,0.455403494,0.42493729
0.25944318,0.6829829,0.52670353,0.51816837,0.52981678,0.48001502,0.46710718,0.311493057,0.300968291,0.259395997,0.460306997,0.300818047,0.369704712,0.448819894,0.44339955
0.25533023,0.71024959,0.62343613,0.52077285,0.49067482,0.45515703,0.45856244,0.318793539,0.30397455,0.259644728,0.543912329,0.29632445,0.394953838,0.425269909,0.4648068
0.25121792,0.69088268,0.62820025,0.52337733,0.44109912,0.42425551,0.389906,0.30510632,0.309367485,0.261005609,0.547131731,0.291823352,0.356826406,0.378191233,0.4809662
0.24710497,0.64423139,0.55827169,0.52598181,0.41418484,0.40250223,0.38166153,0.279846349,0.310093889,0.260714421,0.485397499,0.287313322,0.302546662,0.359443755,0.49042497
0.24299203,0.60412074,0.55379994,0.52858602,0.40666214,0.43453828,0.40202623,0.258054869,0.30656328,0.250649603,0.480689136,0.282795041,0.294572897,0.3719672,0.49892736
0.23887972,0.66162888,0.55612809,0.5311905,0.37296375,0.41411514,0.39201311,0.277836959,0.308772145,0.249966404,0.481888866,0.27826916,0.270742694,0.351001059,0.5060309
0.24448724,0.66414962,0.50460412,0.39677533,0.32021811,0.37313428,0.33993411,0.28544235,0.328646049,0.263469485,0.479319969,0.284438565,0.231387107,0.307930854,0.50444562
0.26145481,0.6279439,0.31371837,0.39645043,0.35031023,0.42130886,0.38087527,0.288611588,0.343622016,0.272204504,0.298068246,0.303012872,0.166332685,0.349765292,0.49835514
0.28669598,0.63511546,0.26160814,0.39612524,0.41831417,0.49719731,0.46756193,0.320088868,0.358729478,0.283354229,0.248615477,0.330387964,0.168329666,0.428355793,0.48813054
0.31407789,0.67324785,0.23930079,0.39580034,0.47518915,0.56069355,0.52079515,0.371713747,0.377839675,0.297787774,0.227468948,0.359745155,0.176170713,0.490100786,0.47714565
0.34146044,0.68849166,0.24667352,0.39547544,0.52510392,0.56395787,0.52871157,0.41327141,0.397336866,0.32307435,0.234531737,0.388757678,0.200253961,0.517282121,0.46587443
0.36884235,0.67386845,0.2564592,0.39515053,0.58904556,0.59383441,0.59321107,0.436930323,0.411928969,0.342440179,0.243892531,0.417432208,0.232888355,0.574330871,0.45076562
0.39622426,0.6821854,0.36989902,0.39482563,0.63475871,0.62777804,0.60729956,0.475159882,0.430135519,0.360191128,0.351855665,0.445777181,0.349826455,0.611542338,0.4338852
0.4021237,0.66617947,0.37415783,0.39450073,0.64462996,0.56677151,0.57365346,0.470920067,0.433919709,0.379787912,0.355989656,0.451841692,0.358981574,0.587309026,0.41589791
0.3954369,0.66536429,0.35314692,0.39417582,0.65450251,0.58830571,0.57390861,0.462522606,0.424158004,0.368408998,0.336077287,0.444966661,0.346225739,0.594981624,0.40104534
0.3887501,0.67527181,0.37419543,0.39385092,0.66067549,0.58993944,0.57666486,0.461472065,0.415435535,0.361807083,0.356191408,0.438072412,0.368102582,0.596172418,0.38595244
0.3820633,0.67915168,0.37403467,0.39352601,0.65279926,0.55425097,0.55463738,0.456140237,0.410235384,0.363748582,0.356121396,0.431158837,0.363650627,0.573967601,0.37126354
0.37537651,0.68066117,0.37778242,0.39320083,0.64492303,0.55964196,0.54600933,0.449153047,0.404985445,0.35614702,0.359773612,0.424225837,0.362538683,0.568499241,0.35784452
0.36868971,0.67231621,0.37543547,0.39287593,0.6370468,0.51913525,0.52817525,0.435743464,0.399684978,0.35913002,0.357621939,0.417273283,0.356205734,0.546102466,0.34577896
0.36200291,0.67654102,0.36743811,0.39255103,0.62917057,0.52212416,0.5349739,0.430529067,0.39433326,0.351924187,0.350085695,0.410301074,0.345191611,0.544635395,0.3359475
0.35531611,0.67136835,0.37211322,0.39222612,0.65121429,0.54976449,0.52446263,0.419345556,0.381882155,0.339262866,0.354622762,0.403309098,0.361408408,0.554615409,0.32784056
0.34862931,0.68572917,0.37270024,0.39190122,0.65875933,0.56550553,0.56301723,0.420254917,0.372991059,0.329531112,0.355265098,0.396297245,0.366185236,0.571559226,0.31776081
0.34194252,0.67876251,0.3585794,0.39157631,0.66043104,0.5353708,0.52820649,0.408006646,0.365468683,0.329554286,0.341884645,0.389265409,0.354756385,0.550066654,0.31141465
0.33525572,0.65907277,0.37765006,0.39125141,0.67838354,0.56638499,0.56633238,0.388423813,0.354489102,0.316712218,0.360151499,0.382213457,0.381704339,0.574768104,0.30466739
0.32856892,0.6919632,0.43903567,0.39092651,0.65881584,0.58486613,0.58121234,0.399673875,0.351516901,0.306775752,0.418790584,0.375141283,0.423437962,0.576951322,0.30000594
0.32188212,0.68226943,0.45482205,0.39060133,0.63924815,0.55582993,0.53991537,0.386054881,0.348473739,0.30614126,0.433950464,0.368048771,0.423812412,0.547278638,0.29976048
0.31519533,0.69200595,0.54602971,0.39027642,0.61967914,0.53120667,0.50509942,0.38342982,0.345357339,0.304602242,0.521094396,0.360935815,0.48097386,0.520952284,0.30074684
0.30893591,0.68710305,0.62780122,0.38995152,0.60881959,0.51793343,0.47656142,0.373152668,0.340783807,0.301163822,0.599271727,0.354258825,0.531650362,0.502848341,0.30415543
0.30552192,0.68827939,0.62216079,0.38962661,0.59923485,0.48431529,0.47983317,0.36966082,0.339037731,0.304581378,0.594026475,0.350609453,0.519451858,0.489532291,0.31124647
0.30210792,0.67504774,0.62112908,0.38930171,0.59063842,0.49094096,0.47382425,0.358503071,0.337061032,0.299839468,0.593180107,0.346954662,0.511390079,0.48603204,0.3201762
0.29869393,0.66924563,0.62977946,0.38897681,0.5837137,0.49768868,0.47932982,0.351405232,0.334709183,0.295115475,0.601581931,0.343294458,0.511366082,0.486620218,0.33109969
0.29527994,0.66803391,0.62959952,0.3886519,0.5756469,0.4952068,0.4881488,0.346759793,0.332577564,0.292226646,0.601550762,0.339628814,0.504277311,0.485040026,0.34110813
0.29186594,0.66325925,0.63367877,0.388327,0.53936867,0.47589472,0.4404628,0.340300835,0.336479552,0.292627523,0.60558997,0.335957703,0.475141173,0.452263708,0.34733011
0.28845195,0.67087305,0.62645759,0.3880021,0.50309175,0.45541837,0.40552709,0.340181042,0.34056961,0.293273458,0.59882902,0.332281129,0.4390528,0.423047135,0.36180314
0.28503796,0.68081448,0.6239211,0.38767692,0.46681483,0.41564559,0.40095532,0.341136169,0.344861976,0.297944446,0.596544154,0.328599067,0.406095064,0.397230611,0.37639715
0.28162396,0.65938528,0.61924561,0.38735201,0.44952733,0.40660532,0.36580959,0.326441324,0.344795109,0.296267818,0.592212479,0.324911489,0.3886815,0.37729653,0.38982924
0.27820997,0.66939894,0.61127665,0.38702711,0.4401647,0.43383096,0.38867887,0.327381393,0.342829694,0.287118958,0.58472834,0.3212184,0.376556285,0.38876108,0.39850155
0.27479597,0.67367976,0.62699704,0.3867022,0.43080338,0.42081592,0.40545766,0.325431915,0.340838234,0.286193442,0.599906506,0.317519761,0.376530699,0.385992637,0.41410244
0.27138198,0.65222698,0.55245592,0.3863773,0.44377228,0.47002645,0.43463266,0.311154473,0.333580159,0.273176283,0.528709944,0.313815578,0.3487171,0.41300881,0.42086049
0.26997008,0.66216841,0.55110269,0.3860524,0.48202582,0.49752594,0.47524924,0.314253683,0.323279205,0.266764733,0.527538509,0.312282038,0.378063581,0.445252856,0.4377097
0.27329313,0.67419865,0.61401188,0.38572749,0.47244108,0.47067587,0.44272265,0.323901438,0.329388698,0.27497859,0.587895624,0.315889864,0.406000946,0.425088106,0.45115198
0.27661681,0.6796116,0.59799836,0.38540259,0.46285503,0.45742297,0.41489107,0.330472735,0.335579315,0.280853663,0.572697495,0.319493102,0.389120731,0.410542685,0.46442953
0.27993986,0.66373981,0.59680589,0.38507741,0.45777287,0.42290346,0.410203,0.32663212,0.34079466,0.291122947,0.571689664,0.323090402,0.38427896,0.397957313,0.47355528
0.28326291,0.66174386,0.60005218,0.3847525,0.45456875,0.42209286,0.40116881,0.329515551,0.345599705,0.294746658,0.574934203,0.326682463,0.383407847,0.394969433,0.48568234
0.28658596,0.68035161,0.60940277,0.3844276,0.45136464,0.40202651,0.39670464,0.34275564,0.350425964,0.302472446,0.58403041,0.3302693,0.385751527,0.387469954,0.49113803
0.289909,0.68566431,0.59887851,0.3841027,0.44816053,0.43242571,0.40289928,0.349437512,0.355273566,0.299486137,0.574079052,0.333850917,0.377530541,0.39874848,0.4991427
0.29323269,0.67087305,0.59814991,0.38377779,0.44184824,0.45033097,0.40909391,0.345819129,0.360919824,0.299179889,0.573515252,0.33742804,0.371905973,0.405234077,0.50374222
0.29655573,0.67453475,0.60088936,0.38345289,0.4342388,0.42998294,0.40550279,0.351647011,0.366946506,0.306875769,0.576277184,0.340999283,0.36697869,0.396562909,0.51235143
0.29987878,0.66287598,0.60406467,0.38312798,0.42662936,0.43328482,0.40539171,0.349441354,0.373037491,0.309599583,0.579458523,0.344565374,0.362217461,0.396226333,0.51806067
0.30320183,0.65348882,0.60553185,0.38280308,0.41901992,0.43020359,0.40775396,0.348310256,0.379193802,0.313704745,0.581002417,0.348126316,0.356551682,0.394688634,0.52924498
0.30652551,0.68619205,0.59444896,0.3824779,0.41141048,0.41600394,0.40067934,0.369750345,0.385417287,0.320323865,0.570502642,0.351682797,0.344757026,0.38683634,0.54148952
0.30984856,0.64673001,0.60183129,0.382153,0.40560549,0.37738291,0.3901594,0.352264419,0.39120459,0.332875572,0.577723361,0.355233485,0.343502333,0.370977272,0.54504814
0.31317161,0.66815331,0.60213401,0.38182809,0.40006466,0.41775503,0.4048901,0.367836475,0.39696498,0.326864926,0.578149863,0.358779068,0.339019756,0.387224079,0.55174309
0.31649465,0.69028124,0.60623206,0.38150319,0.39452383,0.38561883,0.37921422,0.384050846,0.402771133,0.337994575,0.582221574,0.362319551,0.336298018,0.368782309,0.55272668
0.3198177,0.66078864,0.60184088,0.38117828,0.388983,0.39928955,0.35208212,0.371502163,0.408623622,0.338206569,0.578140282,0.365854969,0.329624436,0.363965516,0.55051584
0.32314138,0.66755335,0.60373356,0.38085338,0.38344217,0.40661784,0.36192167,0.379205683,0.414523799,0.339941031,0.580094886,0.369385995,0.325850468,0.368558516,0.55045277
0.32646443,0.66413488,0.48774843,0.38052848,0.38194394,0.42425238,0.38787005,0.381143433,0.419240613,0.33918454,0.468761349,0.372911305,0.270742894,0.382508223,0.54691801
0.32978748,0.64347664,0.3892628,0.38020357,0.48033834,0.46181243,0.44730831,0.373046725,0.3953585,0.333833294,0.374197638,0.376431583,0.279602501,0.443555668,0.53920254
0.33311052,0.66975272,0.366416,0.37987867,0.52440738,0.53709059,0.52049835,0.392192349,0.387797683,0.320683059,0.352317985,0.379946833,0.289348277,0.503725883,0.53841335
0.33643421,0.65434971,0.37139804,0.37955349,0.5514912,0.51697573,0.51172103,0.386995885,0.384829838,0.328177386,0.357192515,0.383457766,0.308037731,0.504191407,0.5316473
0.33945961,0.66048644,0.37625884,0.37922859,0.54368988,0.45515547,0.47783367,0.394137989,0.390252734,0.345196072,0.361952639,0.386649266,0.307275939,0.47332187,0.52493125
0.34231139,0.66066923,0.37002179,0.37890368,0.53588856,0.49045272,0.47649372,0.397559113,0.395530108,0.339852352,0.356036608,0.389653836,0.298460688,0.482233341,0.51124235
0.34516317,0.67658524,0.37487684,0.37857878,0.52993375,0.46516282,0.43467605,0.410528442,0.400377559,0.348598644,0.36079317,0.392654751,0.298648659,0.46066395,0.49670629
0.29106523,0.6861773,0.36922298,0.37825387,0.53111262,0.4751827,0.46422075,0.351093636,0.337365833,0.291965578,0.355435489,0.335095899,0.295356174,0.456561319,0.48320318
0.31254261,0.67455244,0.38134678,0.37792897,0.53229281,0.49327418,0.4569986,0.3706135,0.361980666,0.30971113,0.367193123,0.358108337,0.304698765,0.466861114,0.46660813
0.33401935,0.6846,0.37674151,0.37760407,0.56854344,0.52613492,0.49492488,0.401980331,0.377913999,0.323866353,0.362844332,0.38090736,0.32202554,0.506342005,0.44752521
0.3554961,0.67465858,0.37778242,0.37727916,0.59320118,0.55294587,0.5190317,0.421614143,0.395988091,0.338739355,0.363932679,0.403497563,0.336886741,0.536157419,0.43208686
0.37697348,0.66051298,0.37340083,0.37695398,0.62546705,0.56406272,0.56146033,0.437711984,0.411576465,0.356651264,0.35979667,0.42588338,0.351621684,0.569117577,0.41972752
0.39845022,0.68978888,0.49582176,0.37662908,0.65827964,0.59339781,0.59330306,0.483155071,0.426416701,0.370030045,0.477870179,0.448067177,0.474429201,0.604590227,0.40519657
0.4199276,0.67650122,0.53800396,0.37630417,0.62609788,0.54300268,0.5390024,0.499389362,0.45829555,0.40271228,0.518647552,0.470053867,0.484012199,0.569138154,0.39512137
0.43386977,0.68825433,0.54691946,0.37597927,0.60675755,0.47229238,0.47018627,0.524933907,0.479211185,0.436066236,0.527366783,0.48422245,0.475761796,0.524615888,0.38857297
0.39638007,0.66719366,0.57661835,0.37565437,0.59277405,0.43686525,0.40246536,0.464900489,0.441647262,0.408209307,0.556135237,0.445937543,0.486180441,0.477114714,0.3837689
0.35889038,0.6555172,0.57785801,0.37532946,0.56328386,0.4096224,0.38487774,0.41356349,0.407419562,0.376743839,0.557462525,0.407048958,0.462923192,0.442765469,0.37277322
0.32140068,0.6671347,0.54701384,0.37500456,0.53152003,0.39762139,0.36059561,0.376926441,0.372427734,0.340286238,0.527831692,0.367537333,0.41707987,0.410343561,0.36948451
0.31809862,0.68329099,0.551415,0.37467965,0.53139912,0.39731155,0.36259685,0.38208832,0.368630526,0.336864829,0.532204274,0.364026659,0.419916917,0.409811606,0.36726572
0.27030334,0.66890363,0.52557743,0.37435447,0.53591222,0.42786567,0.43099121,0.317841973,0.312322247,0.280124564,0.507386881,0.312644095,0.406608066,0.426912843,0.36169064
0.27474891,0.69672312,0.52902208,0.37402957,0.54042531,0.42085035,0.40862701,0.336505745,0.316528804,0.286137497,0.510833071,0.317468739,0.412409012,0.420639353,0.35711441
0.27919384,0.65718,0.53087755,0.37370467,0.56468352,0.48232164,0.46678608,0.322542132,0.316662931,0.278708694,0.512745989,0.32228327,0.432297432,0.466208871,0.3526433
0.28363941,0.68162229,0.52202842,0.37337976,0.5483804,0.50192636,0.47584458,0.339865154,0.325092397,0.279450613,0.504318373,0.327089112,0.413916685,0.471371739,0.35165748
0.28808435,0.67630958,0.53418983,0.37305486,0.55613178,0.47524842,0.47564671,0.342500719,0.328542228,0.288962603,0.516189317,0.331884929,0.428187289,0.466862054,0.34600055
0.29252992,0.65146044,0.54422221,0.37272996,0.56388315,0.52535562,0.51387327,0.335007572,0.331958578,0.283782963,0.526008104,0.336672116,0.441175298,0.497746079,0.34727784
0.29697485,0.69457681,0.52497161,0.37240505,0.57163453,0.51078666,0.48276473,0.362607041,0.335340505,0.29087317,0.507521911,0.341449341,0.433809941,0.487460327,0.34047259
0.30142042,0.66551759,0.52318291,0.37208015,0.57679292,0.53278876,0.47893756,0.352637498,0.33924692,0.29098962,0.505912435,0.346218017,0.436538344,0.495994276,0.33585432
0.30586535,0.65555258,0.51954872,0.37175524,0.57757883,0.52174389,0.48382002,0.352479687,0.344078166,0.297423889,0.502517207,0.350976806,0.434623857,0.495708089,0.33375811
0.31031029,0.67518926,0.52332487,0.37143006,0.57836606,0.49884043,0.48219716,0.368313795,0.348904321,0.306357073,0.506289588,0.35572644,0.438007788,0.489780735,0.32476151
0.31441051,0.672328,0.5271578,0.37110516,0.58246123,0.48654367,0.47768613,0.371598999,0.352599653,0.312972743,0.510118598,0.36009963,0.443956745,0.487134921,0.327932
0.31770558,0.6629718,0.52759327,0.3707692,0.58938726,0.48973601,0.4762056,0.370268,0.354742334,0.315575051,0.51066512,0.363608455,0.449646609,0.490800829,0.32595756
0.32100001,0.67283215,0.52246351,0.37036059,0.59213928,0.49292678,0.47482921,0.379671557,0.357801282,0.318165929,0.50585074,0.367111616,0.448106337,0.493215753,0.32242227
0.32429443,0.67154525,0.51397389,0.36995197,0.56933067,0.486431,0.45694132,0.382834487,0.366727038,0.322835934,0.497779494,0.370609797,0.424958019,0.479729897,0.31804547
0.3275895,0.69437633,0.52000261,0.36954336,0.59215768,0.49175782,0.46062963,0.399872155,0.365142009,0.324951678,0.503768517,0.374103712,0.446543033,0.490524395,0.3169676
0.33088392,0.63688735,0.52137502,0.36913502,0.59731081,0.49384066,0.47954504,0.370454238,0.367624236,0.327761939,0.505248725,0.377591997,0.451560143,0.499570436,0.31140044
0.33417835,0.66188538,0.52595574,0.3687264,0.59205779,0.50451778,0.47920312,0.388827865,0.372509529,0.328676096,0.509839925,0.381075365,0.451060863,0.502143813,0.30583048
0.33747342,0.67193441,0.52410105,0.36831778,0.58680347,0.49080481,0.45698124,0.398623352,0.377428191,0.334970006,0.50819378,0.384554496,0.445825041,0.490502371,0.30125937
0.34076784,0.6669298,0.52182009,0.36790917,0.57713199,0.48446708,0.48001715,0.399516764,0.383449755,0.339684057,0.506133194,0.388028041,0.436957833,0.493673121,0.29562403
0.34406291,0.68580288,0.53040409,0.36750083,0.59717281,0.47713722,0.46651011,0.414794936,0.382299609,0.344670529,0.514612762,0.391497385,0.45858897,0.494440836,0.28666816
0.34735733,0.66414962,0.53275142,0.36709221,0.59860664,0.50411405,0.48249743,0.405544652,0.38561397,0.341729785,0.517044703,0.394961172,0.461541114,0.509092412,0.27798279
0.35065176,0.67052958,0.5310667,0.36668359,0.60003916,0.5529756,0.50258789,0.413323641,0.388922721,0.334116962,0.515563753,0.398420112,0.461516002,0.531727317,0.27090968
0.35394683,0.66224064,0.52102511,0.36627498,0.61740288,0.59461841,0.55993293,0.412050209,0.388362885,0.328449335,0.505966572,0.401874878,0.467316202,0.568483948,0.26420411
0.35724125,0.67490623,0.52301255,0.36586636,0.64141533,0.59296121,0.54930538,0.423839394,0.386243353,0.331851308,0.508048516,0.405324132,0.487197532,0.573098891,0.25666722
0.36053632,0.67779697,0.52578577,0.36545802,0.64840971,0.5889301,0.55472069,0.429580864,0.38815194,0.335761861,0.510895128,0.408769247,0.494865299,0.576685152,0.24991744
0.36383075,0.67223808,0.52782041,0.3650494,0.65291097,0.54860179,0.52516558,0.429950833,0.390632024,0.347653638,0.513025671,0.412208889,0.500073137,0.557611188,0.24095139
0.36712517,0.66763147,0.52404426,0.36464079,0.65741224,0.53479179,0.53459205,0.430870978,0.393098623,0.353958077,0.509507881,0.41564373,0.500572841,0.558659437,0.23073471
